X,Y,OBJECTID,Station,Class,Count_,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area
476221.9943,4871925.587,965,WT018.50,A,30,2.9,0.34,35,8.2,31,163,2016/10/18 00:00:00+00,44.00009,-69.29658,WT
476576.0073,4872276.4131,966,WT019.10,A,30,4.1,0.4,27,13.8,31,163,2016/10/18 00:00:00+00,44.00326,-69.29218,WT
476673.9512,4871632.976,967,WT019.50,A,30,3.4,0.38,22,10.5,31,163,2016/10/18 00:00:00+00,43.99747,-69.29093,WT
475308.2639,4870278.4465,968,WT020.00,A,30,2.2,0.18,11,3.9,31,163,2016/10/18 00:00:00+00,43.98523,-69.3079,WT
475865.9771,4870376.3507,969,WT020.80,A,30,3.2,0.37,44,9.7,31,163,2016/12/14 00:00:00+00,43.98613,-69.30095,WT
475440.8248,4869046.198,970,WT022.00,A,30,2.6,0.26,22,5.8,31,163,2016/10/18 00:00:00+00,43.97414,-69.30619,WT
475402.984,4868144.4598,971,WT024.00,A,30,3.4,0.59,1700,19.9,31,163,2016/10/18 00:00:00+00,43.96602,-69.30662,WT
474269.2021,4866632.6808,972,WT026.00,A,30,2,0.09,5.5,2.6,31,163,2017/05/24 00:00:00+00,43.95237,-69.32068,WT
472136.9183,4867510.9774,973,WT028.50,A,30,1.9,0.05,4,2.3,31,163,2017/05/24 00:00:00+00,43.9602,-69.3473,WT
471780.7407,4865260.008,974,WT029.00,P,30,2,0.1,5.5,2.7,31,163,2017/05/24 00:00:00+00,43.93992,-69.35162,WT
469718.3166,4861958.1524,975,WT031.00,A,30,1.9,0.08,5.5,2.5,31,163,2017/05/24 00:00:00+00,43.91011,-69.37713,WT
475328.9471,4866789.6982,976,WU001.00,A,30,3.1,0.4,88,10.3,31,163,2016/08/23 00:00:00+00,43.95382,-69.30748,WU
475913.3194,4867077.4359,977,WU002.00,A,30,2.2,0.18,9.1,3.8,31,163,2016/08/23 00:00:00+00,43.95643,-69.30021,WU
476485.8074,4867421.9121,978,WU003.00,A,30,2.5,0.31,20,6.4,31,163,2016/08/23 00:00:00+00,43.95955,-69.29309,WU
476868.2378,4867346.1493,979,WU004.00,A,30,2.7,0.36,40,8,31,163,2016/08/23 00:00:00+00,43.95888,-69.28832,WU
477739.7649,4868606.0102,980,WU005.00,A,30,2.8,0.39,76,9.1,31,163,2016/08/23 00:00:00+00,43.97025,-69.27751,WU
477198.55,4868907.7376,981,WU006.00,A,30,4,0.67,1700,29.8,31,163,2017/04/19 00:00:00+00,43.97295,-69.28427,WU
477320.7955,4869470.4357,982,WU006.50,A,30,3,0.36,54,9,31,163,2017/04/05 00:00:00+00,43.97802,-69.28277,WU
477527.7023,4870644.8378,983,WU007.00,P,30,4.3,0.48,48,18.3,31,163,2017/04/19 00:00:00+00,43.9886,-69.28024,WU
478290.7028,4869541.5989,984,WU009.00,P,30,3.7,0.59,420,21.9,31,163,2016/08/23 00:00:00+00,43.97869,-69.27068,WU
478861.6368,4869756.3343,985,WU010.00,R,30,3.9,0.64,1700,26.3,31,163,2016/08/23 00:00:00+00,43.98064,-69.26357,WU
479245.5316,4870949.1072,986,WU012.00,R,30,5.3,0.66,400,37.9,31,163,2016/08/23 00:00:00+00,43.99139,-69.25883,WU
479618.3063,4871959.785,987,WU013.00,R,30,6.8,0.75,840,62.6,31,163,2016/08/23 00:00:00+00,44.0005,-69.25422,WU
480126.4748,4872448.052,988,WU013.50,A,30,2.9,0.38,52,9.4,31,163,2017/04/19 00:00:00+00,44.00491,-69.2479,WU
481251.6883,4873173.3774,989,WU017.00,A,30,3.1,0.33,24,8.6,31,163,2017/05/23 00:00:00+00,44.01147,-69.23389,WU
480762.255,4873565.7467,990,WU017.80,A,30,2.4,0.3,42,6.1,31,163,2016/08/31 00:00:00+00,44.01499,-69.24001,WU
482811.4871,4874367.5709,991,WU018.00,A,30,3.8,0.48,134,15.8,31,163,2017/06/26 00:00:00+00,44.02226,-69.21447,WU
483114.5522,4875040.9786,992,WU019.00,CA,40,3.3,0.27,12,7.4,31,163,2017/07/10 00:00:00+00,44.02833,-69.21071,WU
483514.0643,4876177.3178,993,WU020.00,CA,40,4.5,0.6,740,26.7,31,163,2013/11/05 00:00:00+00,44.03857,-69.20576,WU
483622.9624,4876795.7029,994,WU021.00,CA,40,3.5,0.43,88,12.8,31,163,2017/08/09 00:00:00+00,44.04414,-69.20442,WU
483300.8107,4877394.0635,995,WU022.00,CA,40,4.2,0.42,62,14.9,31,163,2017/07/10 00:00:00+00,44.04952,-69.20846,WU
484614.155,4878242.7746,996,WU023.00,CA,40,4.8,0.51,180,22,31,163,2017/07/10 00:00:00+00,44.05719,-69.19209,WU
484966.9236,4879094.976,997,WU025.00,CA,40,3.7,0.36,52,10.9,31,163,2017/10/04 00:00:00+00,44.06487,-69.18771,WU
485393.0605,4879851.5141,998,WU028.00,P,30,4.9,0.5,128,22,31,163,2018/04/10 00:00:00+00,44.07169,-69.18241,WU
486120.0999,4880199.8139,999,WU029.00,P,30,12.9,0.61,280,79.9,31,163,2018/05/16 00:00:00+00,44.07484,-69.17334,WU
486680.5546,4879773.2614,1000,WU032.00,CR,30,7.6,0.56,300,40.4,31,163,2018/06/26 00:00:00+00,44.07101,-69.16633,WU
486484.6739,4878752.9304,1001,WU033.00,CR,30,8.7,0.57,320,47.9,31,163,2018/06/26 00:00:00+00,44.06182,-69.16875,WU
485790.5706,4878142.3957,1002,WU034.00,CR,30,10,0.66,920,74.5,31,163,2018/06/26 00:00:00+00,44.05631,-69.1774,WU
485626.0954,4878752.5234,1003,WU034.50,CA,40,5,0.49,88,21.6,31,163,2017/12/05 00:00:00+00,44.0618,-69.17947,WU
485259.9703,4877986.9515,1004,WU035.00,CA,40,4,0.38,44,12.4,31,163,2017/06/26 00:00:00+00,44.0549,-69.18402,WU
485248.4155,4877476.0581,1005,WU036.00,CA,40,4.2,0.43,66,15.3,31,163,2017/05/23 00:00:00+00,44.0503,-69.18415,WU
485024.6239,4876993.4104,1006,WU037.00,CA,40,3.6,0.41,42,12.2,31,163,2017/06/26 00:00:00+00,44.04595,-69.18693,WU
484920.7966,4876080.6578,1007,WU037.50,CA,40,4.8,0.61,340,29.6,31,163,2017/06/26 00:00:00+00,44.03773,-69.1882,WU
483786.3969,4874837.1499,1008,WU038.00,CA,40,3.2,0.47,500,13.1,31,163,2017/06/26 00:00:00+00,44.02651,-69.20232,WU
483444.3588,4874259.3287,1009,WU039.00,CA,40,2.5,0.31,56,6.4,31,163,2017/06/26 00:00:00+00,44.0213,-69.20657,WU
482498.1106,4872850.0816,1010,WU040.00,A,30,2.9,0.34,27,8.2,31,163,2016/08/24 00:00:00+00,44.00859,-69.21833,WU
483645.5666,4872980.4257,1011,WU041.00,A,30,3.8,0.47,70,15.7,31,163,2016/08/24 00:00:00+00,44.00979,-69.20402,WU
482758.2462,4871776.4748,1012,WU042.00,A,30,4.2,0.53,112,20.4,31,163,2016/08/24 00:00:00+00,43.99893,-69.21505,WU
482626.3433,4871313.6642,1013,WU042.70,A,30,3.6,0.54,80,18.2,31,163,2016/08/24 00:00:00+00,43.99476,-69.21668,WU
482058.4476,4870645.4374,1014,WU043.00,A,30,3.6,0.46,58,14.1,31,163,2017/05/30 00:00:00+00,43.98873,-69.22374,WU
481412.4591,4871052.6211,1015,WU044.00,A,30,2.9,0.4,44,9.7,31,163,2016/08/24 00:00:00+00,43.99238,-69.23181,WU
480489.7206,4869757.9979,1016,WU045.70,A,30,2.9,0.35,24,8.5,31,163,2016/08/24 00:00:00+00,43.9807,-69.24327,WU
480844.7821,4869679.2127,1017,WU045.80,R,30,4.3,0.67,1700,31.8,31,163,2016/08/24 00:00:00+00,43.98,-69.23884,WU
480503.8061,4870183.3486,1018,WU046.00,A,30,3.5,0.45,40,13.5,31,163,2016/08/24 00:00:00+00,43.98453,-69.24311,WU
479507.9289,4868937.9482,1019,WU047.00,A,30,2.4,0.27,29,5.5,31,163,2016/08/24 00:00:00+00,43.97329,-69.25548,WU
479631.8536,4867242.6647,1020,WU048.00,A,30,4.7,0.51,56,22,31,163,2016/07/18 00:00:00+00,43.95803,-69.25387,WU
477942.4358,4866597.2165,1021,WU048.80,P,30,3,0.42,50,10.8,31,163,2016/07/18 00:00:00+00,43.95217,-69.2749,WU
478381.8775,4866022.6566,1022,WU050.00,P,30,3.5,0.59,480,20.8,31,163,2016/07/18 00:00:00+00,43.94701,-69.2694,WU
478019.1382,4864321.1795,1023,WU055.50,P,30,2,0.11,8,2.8,31,163,2017/05/24 00:00:00+00,43.93168,-69.27385,WU
475423.535,4865899.6886,1024,WU056.00,A,30,1.9,0.05,4,2.3,31,163,2017/05/24 00:00:00+00,43.94581,-69.30626,WU
475592.7361,4863468.8932,1025,WU058.00,A,30,2,0.15,12,3.3,31,163,2017/05/24 00:00:00+00,43.92393,-69.30404,WU
474956.0236,4862163.9991,1026,WU059.00,P,30,2,0.11,7.3,2.9,31,163,2017/05/24 00:00:00+00,43.91216,-69.31191,WU
480469.5963,4864291.293,1027,WV001.00,R,30,4.2,0.66,880,30,31,163,2017/04/24 00:00:00+00,43.93148,-69.24332,WV
481640.6277,4864847.7258,1028,WV002.00,A,30,2.3,0.19,8,4.1,31,163,2017/04/24 00:00:00+00,43.93652,-69.22875,WV
481615.846,4865461.9978,1029,WV003.50,P,30,4.5,0.49,68,19.6,31,163,2017/04/24 00:00:00+00,43.94205,-69.22908,WV
482062.7511,4865424.1207,1030,WV004.00,P,30,4.3,0.56,260,22.9,31,163,2017/04/24 00:00:00+00,43.94172,-69.22351,WV
482572.6743,4864628.6281,1031,WV006.00,R,30,4.2,0.54,114,21.3,31,163,2017/04/24 00:00:00+00,43.93457,-69.21713,WV
482790.3983,4864710.249,1032,WV006.50,A,30,2.8,0.34,44,7.8,31,163,2017/04/24 00:00:00+00,43.93531,-69.21442,WV
482882.1486,4867292.3315,1033,WV008.00,P,30,3.9,0.41,44,13.5,31,163,2017/04/24 00:00:00+00,43.95856,-69.21336,WV
483981.181,4868235.8791,1034,WV013.00,P,30,2.6,0.29,22,6.4,31,163,2017/04/24 00:00:00+00,43.96708,-69.19969,WV
484407.915,4869244.4674,1035,WV016.00,A,30,2.3,0.31,86,6,31,163,2017/05/22 00:00:00+00,43.97617,-69.1944,WV
484358.3735,4870002.0683,1036,WV016.50,P,30,6.5,0.76,1700,61.4,31,163,2017/04/24 00:00:00+00,43.98299,-69.19504,WV
483766.5685,4870023.4861,1037,WV017.00,P,30,3.2,0.41,100,11,31,163,2017/04/24 00:00:00+00,43.98317,-69.20242,WV
484262.5874,4870528.7585,1038,WV018.00,A,30,2.7,0.52,1060,12.6,31,163,2017/09/06 00:00:00+00,43.98773,-69.19625,WV
484477.054,4871705.5758,1039,WV019.00,A,30,3,0.42,54,10.4,31,163,2017/09/06 00:00:00+00,43.99833,-69.19361,WV
484957.1858,4872002.1295,1040,WV020.50,CA,27,2.6,0.29,33,6.2,31,163,2012/02/15 00:00:00+00,44.00101,-69.18763,WV
484797.6932,4871327.1986,1041,WV020.80,A,30,3.4,0.49,128,14.9,31,163,2017/11/29 00:00:00+00,43.99493,-69.1896,WV
485423.7537,4870892.6231,1042,WV022.00,P,30,5.2,0.62,260,33.1,31,163,2017/04/24 00:00:00+00,43.99103,-69.18178,WV
485434.1755,4870891.4895,1043,WV024.00,P,30,2.9,0.37,52,8.7,31,163,2017/04/24 00:00:00+00,43.99102,-69.18165,WV
486073.1687,4871227.7605,1044,WV025.00,CA,30,2.9,0.44,340,11,31,163,2016/08/29 00:00:00+00,43.99406,-69.17369,WV
486339.5103,4872457.8416,1045,WV026.00,CA,30,3.8,0.41,62,12.9,31,163,2016/07/19 00:00:00+00,44.00514,-69.1704,WV
486767.6965,4872503.6195,1046,WV027.00,CA,30,3.1,0.34,42,8.7,31,163,2016/07/19 00:00:00+00,44.00556,-69.16506,WV
487122.7006,4872434.0561,1047,WV028.50,CA,30,3.2,0.37,36,9.7,31,163,2016/07/19 00:00:00+00,44.00494,-69.16063,WV
487198.6249,4871898.5596,1048,WV029.00,P,30,5.9,0.58,820,33.3,31,163,2017/04/24 00:00:00+00,44.00012,-69.15967,WV
488031.092,4872041.3891,1049,WV031.00,R,30,5.1,0.47,60,21.2,31,163,2017/04/24 00:00:00+00,44.00142,-69.14929,WV
487993.5372,4871669.3788,1050,WV032.00,A,30,3,0.36,35,9,31,163,2017/04/24 00:00:00+00,43.99807,-69.14975,WV
488999.3949,4871933.0819,1051,WV035.00,A,30,3,0.33,22,8.3,31,163,2017/04/24 00:00:00+00,44.00046,-69.13721,WV
488020.7953,4871668.2187,1052,WV036.00,A,30,3.7,0.51,300,16.7,31,163,2017/04/24 00:00:00+00,43.99806,-69.14941,WV
488900.6771,4872348.6418,1053,WV037.00,A,30,2.7,0.35,78,7.8,31,163,2017/04/24 00:00:00+00,44.0042,-69.13845,WV
489365.6434,4872341.2135,1054,WV038.00,P,30,3.5,0.54,160,17.5,31,163,2017/04/24 00:00:00+00,44.00414,-69.13265,WV
489725.8618,4873024.8242,1055,WV039.00,P,30,4.1,0.45,60,16.1,31,163,2017/04/24 00:00:00+00,44.0103,-69.12817,WV
490018.6329,4872616.7553,1056,WV040.00,P,30,2.7,0.36,58,8.2,31,163,2017/04/24 00:00:00+00,44.00663,-69.12451,WV
491118.3476,4871905.4614,1057,WV044.00,P,30,2.4,0.3,35,5.9,31,163,2017/04/24 00:00:00+00,44.00024,-69.11078,WV
490091.3202,4872441.1582,1058,WV046.00,P,30,2,0.15,14,3.2,31,163,2017/04/24 00:00:00+00,44.00505,-69.1236,WV
489696.5124,4873223.6821,1059,WV046.50,P,30,3.9,0.58,580,21.7,31,163,2017/04/24 00:00:00+00,44.01209,-69.12854,WV
489926.3793,4874152.9702,1060,WV046.80,A,30,2.9,0.51,640,13.6,31,163,2017/04/24 00:00:00+00,44.02046,-69.12569,WV
490408.826,4874679.8276,1061,WV047.00,A,30,2.8,0.56,1700,15.4,31,163,2017/04/24 00:00:00+00,44.02521,-69.11968,WV
490776.9333,4875442.3447,1062,WV047.50,P,30,4.5,0.62,520,28.6,31,163,2017/04/24 00:00:00+00,44.03208,-69.1151,WV
490698.807,4875727.9007,1063,WV048.00,A,30,2.6,0.26,14.5,5.7,31,163,2017/04/26 00:00:00+00,44.03465,-69.11608,WV
490446.2325,4876162.5401,1064,WV048.50,A,30,2.1,0.16,13,3.3,31,163,2017/08/02 00:00:00+00,44.03856,-69.11924,WV
489958.2124,4876113.2831,1065,WV048.80,CA,30,4.2,0.5,150,18.5,31,163,2017/04/26 00:00:00+00,44.03811,-69.12533,WV
489437.4554,4875638.7211,1066,WV049.00,P,30,7.1,0.51,108,32.7,31,163,2017/04/26 00:00:00+00,44.03383,-69.13182,WV
489430.0314,4876507.2912,1067,WV050.00,R,30,5.3,0.54,146,26.7,31,163,2017/04/26 00:00:00+00,44.04165,-69.13193,WV
489480.7397,4878162.139,1068,WV050.50,CA,30,6.1,0.51,102,27.9,31,163,2017/04/26 00:00:00+00,44.05655,-69.13133,WV
489260.2911,4879036.6093,1069,WV050.80,R,30,5.7,0.61,220,34.6,31,163,2017/04/26 00:00:00+00,44.06442,-69.1341,WV
489972.4578,4877579.3714,1070,WV053.00,R,30,3.3,0.38,50,10.2,31,163,2017/12/05 00:00:00+00,44.05131,-69.12518,WV
490308.7047,4877446.6971,1071,WV054.00,R,30,4.8,0.49,86,21,31,163,2017/07/10 00:00:00+00,44.05012,-69.12098,WV
489731.5394,4876676.7509,1072,WV055.00,CA,30,3.8,0.46,74,15.2,31,163,2017/09/11 00:00:00+00,44.04318,-69.12817,WV
490975.6601,4877202.5105,1073,WV056.00,CA,30,4,0.46,108,15.9,31,163,2017/09/11 00:00:00+00,44.04793,-69.11265,WV
491565.0322,4877018.4675,1074,WV057.00,R,30,5.7,0.53,180,28,31,163,2017/08/02 00:00:00+00,44.04628,-69.10529,WV
490982.7928,4876559.4119,1075,WV058.00,CA,30,3.9,0.54,460,19.8,31,163,2017/09/11 00:00:00+00,44.04214,-69.11255,WV
491703.2001,4876041.9977,1076,WV059.00,A,30,2.5,0.31,40,6.4,31,163,2017/04/26 00:00:00+00,44.03749,-69.10355,WV
492217.7704,4876191.3141,1077,WV060.00,P,30,5.2,0.72,1560,44.4,31,163,2016/10/26 00:00:00+00,44.03884,-69.09713,WV
492461.541,4876366.5199,1078,WV061.00,P,30,2.4,0.27,20,5.3,31,163,2016/10/26 00:00:00+00,44.04042,-69.09409,WV
493678.0242,4878316.7231,1079,WV062.50,P,30,3.5,0.41,100,12.1,31,163,2017/04/26 00:00:00+00,44.05799,-69.07893,WV
493664.9965,4878929.837,1080,WV064.00,P,30,5.3,0.57,320,29.6,31,163,2017/04/26 00:00:00+00,44.06351,-69.0791,WV
494133.3515,4878746.1399,1081,WV065.00,P,30,3.3,0.4,25,11,31,163,2017/04/26 00:00:00+00,44.06186,-69.07325,WV
495214.149,4872625.3916,1082,WV078.00,A,30,1.9,0.05,4,2.3,31,163,2017/06/26 00:00:00+00,44.00676,-69.0597,WV
494069.4563,4870909.2101,1083,WV080.00,A,30,2.3,0.27,34,5.3,31,163,2017/06/26 00:00:00+00,43.9913,-69.07396,WV
493603.556,4870058.8659,1084,WV081.00,A,30,2,0.09,5.5,2.6,31,163,2017/06/26 00:00:00+00,43.98364,-69.07976,WV
487382.7419,4871329.5367,1085,WV086.00,A,30,2.5,0.29,22,6.1,31,163,2017/06/26 00:00:00+00,43.995,-69.15736,WV
488575.3765,4870598.7631,1086,WV088.00,A,30,2.2,0.17,12,3.7,31,163,2017/08/07 00:00:00+00,43.98844,-69.14247,WV
499877.1371,4904201.0616,1087,WW040.00,A,30,4,0.45,54,15.4,31,163,2017/02/27 00:00:00+00,44.29106,-69.00154,WW
499747.9109,4904700.8962,1088,WW041.00,CA,30,8.1,0.65,1060,56.5,31,163,2014/05/07 00:00:00+00,44.29556,-69.00316,WW
500486.6045,4905013.0262,1089,WW042.00,A,30,4.3,0.46,55,17.4,31,163,2017/02/27 00:00:00+00,44.29837,-68.9939,WW
501384.8016,4905140.8893,1090,WW043.00,A,30,3,0.32,26,7.7,31,163,2017/02/27 00:00:00+00,44.29952,-68.98264,WW
502091.4243,4905568.7107,1091,WW044.00,A,30,3.5,0.5,360,15.9,31,163,2017/02/27 00:00:00+00,44.30337,-68.97378,WW
503231.3768,4906944.2689,1092,WW045.00,A,30,2.6,0.36,68,7.8,31,163,2017/05/23 00:00:00+00,44.31575,-68.95948,WW
503114.3815,4913143.2817,1093,WW049.00,P,30,4.4,0.6,200,26.4,31,163,2017/02/27 00:00:00+00,44.37156,-68.96091,WW
508191.1915,4923198.9556,1094,WW069.00,A,30,3.2,0.38,38,10.3,31,163,2017/02/27 00:00:00+00,44.46205,-68.89703,WW
509276.5971,4922952.7107,1095,WW071.00,A,30,3.2,0.34,20,8.9,31,163,2017/02/27 00:00:00+00,44.45982,-68.88339,WW
509307.5129,4923029.398,1096,WW075.00,A,30,3.1,0.45,82,12.3,31,163,2017/02/27 00:00:00+00,44.46051,-68.883,WW
509693.4807,4923467.6051,1097,WW076.00,A,30,2.7,0.38,106,8.4,31,163,2017/02/27 00:00:00+00,44.46445,-68.87814,WW
511609.9011,4925165.7832,1098,WW079.00,A,30,3.2,0.34,27,8.8,31,163,2017/02/27 00:00:00+00,44.47971,-68.85401,WW
512288.5921,4924987.0846,1099,WW080.00,A,30,3.8,0.41,44,13.2,31,163,2017/02/27 00:00:00+00,44.47809,-68.84548,WW
511476.0566,4923950.3588,1100,WW081.00,CA,30,2.5,0.29,18,6,31,163,2015/01/06 00:00:00+00,44.46877,-68.85572,WW
511134.7959,4922574.6305,1101,WW081.50,A,30,3.1,0.39,74,10.2,31,163,2017/04/25 00:00:00+00,44.45639,-68.86004,WW
511027.9382,4921783.5806,1102,WW082.00,A,30,2.8,0.31,24,7.2,31,163,2017/02/27 00:00:00+00,44.44927,-68.8614,WW
512446.9508,4922024.9546,1103,WX000.50,A,30,2.7,0.29,38,6.3,31,163,2017/04/24 00:00:00+00,44.45142,-68.84356,WX
514862.3548,4924186.0334,1104,WX002.00,A,30,3.9,0.42,36,13.6,31,163,2017/04/24 00:00:00+00,44.47083,-68.81314,WX
512947.6731,4925489.3235,1105,WX003.00,A,30,3.9,0.37,42,11.8,31,163,2017/04/24 00:00:00+00,44.4826,-68.83718,WX
513915.8734,4926778.7157,1106,WX004.00,A,30,3.2,0.33,29,8.8,31,163,2017/04/24 00:00:00+00,44.49419,-68.82497,WX
514998.1021,4927057.7072,1107,WX005.00,A,30,3.8,0.37,90,11.7,31,163,2017/04/24 00:00:00+00,44.49668,-68.81135,WX
517238.7043,4921574.9095,1108,WX026.00,A,30,3.6,0.41,52,12.3,31,163,2017/05/22 00:00:00+00,44.44727,-68.78335,WX
515854.17,4920275.1211,1109,WX028.00,A,30,2.4,0.24,22,5,31,163,2017/05/22 00:00:00+00,44.4356,-68.80079,WX
515125.2163,4916823.348,1110,WX031.00,A,30,2.6,0.31,34,6.7,31,163,2017/05/22 00:00:00+00,44.40454,-68.81005,WX
505778.5788,4904168.0675,1111,WY001.00,A,30,1.9,0.09,6,2.6,31,163,2017/04/24 00:00:00+00,44.29074,-68.92757,WY
505664.8852,4904634.4772,1112,WY001.50,A,30,2,0.15,12,3.2,31,163,2017/04/24 00:00:00+00,44.29494,-68.92899,WY
507511.5814,4906821.1596,1113,WY002.00,A,30,2.1,0.2,14,3.9,31,163,2017/04/24 00:00:00+00,44.31461,-68.90581,WY
507263.7274,4908824.6593,1114,WY003.00,A,30,2.3,0.21,15,4.4,31,163,2017/04/24 00:00:00+00,44.33265,-68.90889,WY
507207.5032,4909925.3456,1115,WY004.00,A,30,2.1,0.17,16,3.5,31,163,2017/04/24 00:00:00+00,44.34256,-68.90958,WY
509331.6898,4913916.7396,1116,WY006.00,A,30,2.2,0.2,18,4.1,31,163,2017/04/24 00:00:00+00,44.37847,-68.88286,WY
510734.5534,4912948.0972,1117,WY008.00,A,30,2.2,0.2,20,4.1,31,163,2017/04/24 00:00:00+00,44.36973,-68.86527,WY
509681.2529,4910798.2582,1118,WY009.50,A,30,2.2,0.21,14,4.2,31,163,2017/04/24 00:00:00+00,44.35039,-68.87853,WY
508787.5786,4909781.7717,1119,WY010.00,A,30,2,0.11,6,2.9,31,163,2017/04/24 00:00:00+00,44.34125,-68.88976,WY
508450.6457,4908351.7981,1120,WY010.50,A,30,2,0.12,8,2.9,31,163,2017/04/24 00:00:00+00,44.32838,-68.89401,WY
507797.2566,4906007.3213,1121,WY012.00,A,30,2.1,0.15,10,3.3,31,163,2017/04/24 00:00:00+00,44.30728,-68.90224,WY
508418.0746,4905781.4998,1122,WY013.00,P,30,2,0.15,12,3.2,31,163,2017/04/24 00:00:00+00,44.30524,-68.89446,WY
508501.5251,4904784.1644,1123,WY013.20,A,30,2,0.13,11,3,31,163,2017/04/24 00:00:00+00,44.29626,-68.89343,WY
507551.7059,4902456.0092,1124,WY013.70,A,30,2,0.14,12,3.1,31,163,2017/04/24 00:00:00+00,44.27531,-68.90537,WY
506393.061,4902365.9171,1125,WY016.00,P,30,1.9,0.05,3.6,2.2,31,163,2017/04/24 00:00:00+00,44.27451,-68.91989,WY
505533.5621,4897654.5362,1126,WY019.00,P,30,1.9,0.05,4,2.3,31,163,2017/04/24 00:00:00+00,44.2321,-68.93071,WY
511008.3264,4877881.9316,1127,WZ003.00,P,30,7.7,0.66,200,55.5,31,163,2017/04/25 00:00:00+00,44.05402,-68.86257,WZ
509487.6758,4879221.2866,1128,WZ004.30,P,30,3.5,0.45,68,13.5,31,163,2017/04/25 00:00:00+00,44.0661,-68.88153,WZ
510459.7642,4878808.4675,1129,WZ005.00,A,30,3.5,0.34,22,9.6,31,163,2017/04/25 00:00:00+00,44.06237,-68.8694,WZ
509359.5202,4882055.5989,1130,WZ005.90,A,30,2.4,0.26,24,5.2,31,163,2017/04/25 00:00:00+00,44.09162,-68.88308,WZ
508300.5943,4881939.7785,1131,WZ006.00,R,30,12.1,0.82,440,139.2,31,163,2017/04/25 00:00:00+00,44.09059,-68.89631,WZ
508293.1945,4883367.0171,1132,WZ007.00,R,30,6.7,0.73,1700,58.6,31,163,2017/04/25 00:00:00+00,44.10344,-68.89638,WZ
510551.3987,4885102.9424,1133,WZ008.00,R,30,4.8,0.69,1140,36.9,31,163,2017/04/25 00:00:00+00,44.11904,-68.86813,WZ
511546.7196,4883306.384,1134,WZ009.00,R,30,5.8,0.61,200,35.9,31,163,2017/04/25 00:00:00+00,44.10285,-68.85573,WZ
511613.1784,4883289.8403,1135,WZ009.50,R,30,5.2,0.68,680,39.9,31,163,2017/03/28 00:00:00+00,44.1027,-68.8549,WZ
512431.0762,4883326.875,1136,WZ010.50,A,30,2.7,0.31,18,7,31,163,2017/04/25 00:00:00+00,44.10302,-68.84468,WZ
512583.7071,4885545.2411,1137,WZ011.00,R,30,6.1,0.67,600,45,31,163,2017/04/25 00:00:00+00,44.12299,-68.84272,WZ
512695.0086,4885498.8051,1138,WZ012.00,R,30,6,0.69,800,46.4,31,163,2017/04/25 00:00:00+00,44.12257,-68.84133,WZ
514891.6565,4883200.9136,1139,WZ013.00,A,30,2.9,0.32,33,7.6,31,163,2017/05/09 00:00:00+00,44.10184,-68.81394,WZ
513492.5484,4882056.0989,1140,WZ014.00,A,30,2.6,0.32,27,7,31,163,2017/05/09 00:00:00+00,44.09156,-68.83145,WZ
512726.1591,4881382.6015,1141,WZ014.50,P,30,3.9,0.56,500,20.7,31,163,2017/05/09 00:00:00+00,44.08551,-68.84104,WZ
512890.0946,4880248.8972,1142,WZ015.00,A,30,4.6,0.5,46,20.5,31,163,2017/05/09 00:00:00+00,44.0753,-68.83902,WZ
514254.1329,4880807.0534,1143,WZ015.50,R,30,5.5,0.64,480,37.3,31,163,2016/10/25 00:00:00+00,44.0803,-68.82197,WZ
515494.3879,4880795.4119,1144,WZ016.00,A,30,3.8,0.41,35,12.8,31,163,2017/05/09 00:00:00+00,44.08017,-68.80648,WZ
516750.4973,4882109.1115,1145,WZ017.50,A,30,3.4,0.39,56,10.8,31,163,2017/05/09 00:00:00+00,44.09197,-68.79075,WZ
517101.2481,4880516.1545,1146,WZ018.00,R,30,4,0.58,560,22.7,31,163,2017/05/09 00:00:00+00,44.07762,-68.78642,WZ
516934.4493,4878430.9423,1147,WZ019.00,R,30,5.5,0.78,1700,56,31,163,2017/04/26 00:00:00+00,44.05885,-68.78857,WZ
516330.7871,4878327.2367,1148,WZ020.00,R,30,4,0.58,460,22.2,31,163,2017/04/26 00:00:00+00,44.05793,-68.79611,WZ
515919.9959,4877287.7331,1149,WZ021.00,R,30,2.7,0.45,420,10.3,31,163,2017/05/09 00:00:00+00,44.04858,-68.80127,WZ
515009.3976,4877181.1948,1150,WZ022.00,R,30,5.2,0.54,320,26.2,31,163,2017/04/26 00:00:00+00,44.04764,-68.81264,WZ
509223.6803,4887022.4689,1151,WZ026.00,R,30,7.9,0.63,158,51.8,31,163,2017/04/26 00:00:00+00,44.13634,-68.88469,WZ
509722.3643,4886789.9382,1152,WZ027.00,R,30,13.7,0.71,680,113,31,163,2017/04/26 00:00:00+00,44.13424,-68.87846,WZ
509724.0059,4887303.0873,1153,WZ028.00,R,30,4,0.45,92,15.6,31,163,2017/05/10 00:00:00+00,44.13886,-68.87843,WZ
510222.5176,4888209.0704,1154,WZ029.00,P,30,12.7,0.83,900,148.4,31,163,2017/04/26 00:00:00+00,44.14701,-68.87218,WZ
507956.5696,4887074.1289,1155,WZ030.00,P,30,3.2,0.52,300,15.2,31,163,2017/04/26 00:00:00+00,44.13682,-68.90053,WZ
