X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Lat_DD,Long_DD,Grow_Area,GlobalID
482769.4605,4868076.7627,1861,WV010.00,P,30,30,19.2,0.79,1100,202,31,163,43.9656199999106,-69.2147899996158,WV,d054a1d7-d636-4bdb-b42a-f329e9879412
483981.181,4868235.8791,1863,WV013.00,P,30,30,2.9,0.36,40,8.6,31,163,43.967080000221,-69.199690000571,WV,80eca7c7-f63e-4125-9390-9170ca4088c3
483927.4161,4868889.0886,1864,WV014.00,P,30,30,6,0.72,980,50.9,31,163,43.9729600000692,-69.2003799995096,WV,9f64301c-e49f-4c97-b220-8e0d07ed0310
484407.915,4869244.4674,1865,WV016.00,A,30,30,2.8,0.44,106,10.7,31,163,43.9761700004023,-69.1943999994948,WV,bc4c95ba-7118-4d67-9a4c-b9d9455bf8c4
484358.3735,4870002.0683,1866,WV016.50,P,30,30,23.2,1.01,1700,459.5,31,163,43.9829899999,-69.1950400003451,WV,b3686a90-9ad3-4f7b-ac48-3542bf6f1a58
483766.5685,4870023.4861,1867,WV017.00,P,30,30,4.4,0.56,160,23.6,31,163,43.9831700004444,-69.202419999885,WV,51525d1b-32ca-49d3-9f81-6b39c7613cf7
484262.5874,4870528.7585,1868,WV018.00,CA,30,30,2.8,0.57,1060,15.4,31,163,43.987729999668,-69.1962500003426,WV,646a2576-08dd-4e58-b331-aca1229a32bd
484477.054,4871705.5758,1869,WV019.00,CA,30,30,4,0.53,84,19.6,31,163,43.9983300002362,-69.1936099996226,WV,03d8a92e-09d3-4e05-a32d-bc9aad2c207f
484957.1858,4872002.1295,1871,WV020.50,CA,30,30,4.2,0.62,260,27.1,31,163,44.0010100002045,-69.1876300003472,WV,1bb8f57e-f9a1-4337-9d87-551547fe72ee
484797.6932,4871327.1986,1872,WV020.80,CA,30,30,3.4,0.47,128,14.1,31,163,43.9949300003723,-69.1896000002307,WV,9c84490b-5a82-46ff-8807-471e208abc98
485433.3736,4870891.4912,1873,WV022.00,P,30,30,10.5,0.9,1700,150.9,31,163,43.991019999606,-69.1816600003933,WV,b50b96b1-81ac-47b9-8589-19462df5af2e
485434.1755,4870891.4895,1874,WV024.00,P,30,30,3.8,0.65,1700,26.6,31,163,43.9910200001986,-69.1816499999234,WV,dca7e4de-89d2-470d-ab10-b21a99fd9c9c
486073.1687,4871227.7605,1875,WV025.00,R,30,30,4.4,0.71,1700,35.9,31,163,43.9940599999929,-69.1736900000848,WV,9c5dc0e6-7769-47b5-9457-323bb10ae3aa
486339.5103,4872457.8416,1876,WV026.00,A,30,30,4.6,0.49,280,19.7,31,163,44.0051399999212,-69.1703999998983,WV,65aa3873-11a8-491c-a54c-2c5b32c1f065
486606.4311,4872439.5246,1877,WV026.50,R,21,21,4,0.43,52,14.8,31,163,44.0049800003432,-69.1670699996686,WV,fc3ad111-59e7-4330-bd6b-2c6907d13c25
486767.6965,4872503.6195,1878,WV027.00,A,30,30,4,0.47,78,16.2,31,163,44.0055600000555,-69.1650600001175,WV,c578eba4-87a5-4a1b-8f32-5d9443ca59c7
487478.5577,4872811.005,1879,WV028.00,R,17,17,7.3,0.64,152,50.2,31,163,44.0083400000916,-69.1562000001023,WV,911f6a7e-8f47-41f9-89e2-a362263fd4a0
487122.7006,4872434.0561,1880,WV028.50,R,30,30,4.3,0.48,152,18.4,31,163,44.004939999564,-69.1606299997632,WV,e85b7de8-3549-435d-998f-f513b26f42ef
487198.6249,4871898.5596,1881,WV029.00,P,30,30,9.3,0.59,300,54.1,31,163,44.0001199999463,-69.1596700006176,WV,d294e89d-d072-4e8b-884d-4fbbfb62f9cd
487480.0461,4871903.5742,1882,WV030.00,P,30,30,8.9,0.91,1700,133.5,31,163,44.0001699998851,-69.1561599995523,WV,448317d5-3789-47d1-b3bf-9d62e072e624
488031.092,4872041.3891,1883,WV031.00,R,30,30,4.3,0.5,220,18.9,31,163,44.0014199998939,-69.1492899999854,WV,d6e03741-1c0b-4ffb-a1e9-a25c9bf79c9f
487993.5372,4871669.3788,1884,WV032.00,A,30,30,3.1,0.36,35,9.2,31,163,43.9980699998412,-69.1497500006055,WV,42ec9a30-a4bb-411e-9fcd-0b638768c6a2
488999.3949,4871933.0819,1885,WV035.00,A,30,30,3,0.39,36,9.6,31,163,44.000459999822,-69.1372099998502,WV,d89786ae-ca79-4b94-a13b-e2a28ea52a9d
488020.7953,4871668.2187,1886,WV036.00,A,30,30,4.1,0.48,132,17.3,31,163,43.9980599999569,-69.1494100002661,WV,feb4874e-c96f-45ac-a1ec-dfd108fb5ecb
488625.2598,4872093.6531,1887,WV036.50,P,30,30,2.6,0.25,16,5.7,31,163,44.0019000004247,-69.1418799996127,WV,7a84d7d3-5926-4430-a6d6-36bfeef5d6da
488900.6771,4872348.6418,1888,WV037.00,A,30,30,2.7,0.39,78,8.6,31,163,44.0041999997655,-69.1384499993769,WV,4c022bea-c721-4c2b-8cff-ca1739ee231f
489365.6434,4872341.2135,1889,WV038.00,P,30,30,4,0.45,74,15.4,31,163,44.0041399996271,-69.1326500002065,WV,b4d35676-4827-4319-846e-d2c9eddeb5e4
489725.8618,4873024.8242,1890,WV039.00,P,30,30,6,0.75,700,55.9,31,163,44.0103000000139,-69.1281700000573,WV,70d014c2-774f-4801-bc6b-39bc17068de1
490018.6329,4872616.7553,1891,WV040.00,P,30,30,3.1,0.41,58,10.7,31,163,44.0066300003541,-69.1245099997769,WV,0b440253-ac55-4c6f-bbe6-0771fcb8a0c2
489962.9058,4872344.7226,1892,WV041.00,A,30,30,3.1,0.44,62,11.6,31,163,44.0041799998442,-69.1252000000716,WV,c5c1c715-6e36-4d68-bafa-d3afb299e872
491118.3476,4871905.4614,1894,WV044.00,P,30,30,2.2,0.23,24,4.5,31,163,44.0002399995835,-69.1107800002986,WV,2b1d56ee-c441-43c9-b5c3-879df6d1b5d4
490631.7305,4871932.7893,1895,WV045.00,P,30,30,2.7,0.34,28,7.6,31,163,44.0004800003515,-69.1168499995414,WV,8e5f0de4-217f-45c7-a7cb-0c501242abf2
490091.3202,4872441.1582,1896,WV046.00,P,30,30,2.6,0.36,36,7.8,31,163,44.0050499998938,-69.1236000000232,WV,ddd00309-8de5-4b37-8626-7857c3ccd239
489696.5124,4873223.6821,1897,WV046.50,P,30,30,5.2,0.55,108,26.8,31,163,44.0120899997419,-69.1285400001301,WV,61d20674-4b38-4b9c-8684-051b35a869e1
489926.3793,4874152.9702,1898,WV046.80,A,30,30,3.9,0.61,1700,24.1,31,163,44.020460000208,-69.1256900002073,WV,1c22627a-1d06-45a6-9ff6-f3d3e694ca47
490408.826,4874679.8276,1899,WV047.00,A,30,30,3.2,0.45,260,12.7,31,163,44.0252099997013,-69.1196799997366,WV,8230ab44-a636-4bc0-9e01-fa187622aa25
490776.9333,4875442.3447,1900,WV047.50,P,30,30,4.8,0.59,520,28,31,163,44.0320800003062,-69.1150999997166,WV,411affbc-0e10-4928-8d90-b6a7d712a5be
490698.807,4875727.9007,1901,WV048.00,A,30,30,3.4,0.38,50,10.7,31,163,44.0346499998719,-69.1160799994881,WV,ad617136-a84f-4abd-bb8d-102c838a9ff7
490446.2325,4876162.5401,1902,WV048.50,A,30,30,3,0.38,32,9.3,31,163,44.0385600004239,-69.1192399997745,WV,d172c962-6859-47d1-99d5-1722afdd4487
489958.2124,4876113.2831,1903,WV048.80,CA,30,30,3.6,0.48,150,15.1,31,163,44.0381099997235,-69.1253300005266,WV,11b590f0-8f26-4b4a-931f-796c3b3e2269
489437.4554,4875638.7211,1904,WV049.00,P,30,30,15.1,0.63,440,99.8,31,163,44.0338300002914,-69.1318199994723,WV,1982033d-76b6-43e8-845a-289c65af9a69
489430.0314,4876507.2912,1905,WV050.00,R,30,30,5.2,0.71,1700,43.2,31,163,44.0416500001414,-69.131930000598,WV,8085134c-c801-4df5-ac82-7c10a20cedb6
489480.7397,4878162.139,1906,WV050.50,CA,30,30,4.7,0.5,102,21.2,31,163,44.0565499998298,-69.1313299994796,WV,e5c84059-bc50-4ffa-a350-93e625df7548
489260.2911,4879036.6093,1907,WV050.80,R,30,30,6.7,0.65,220,47.4,31,163,44.0644199997958,-69.1341000002146,WV,1f15979a-7b12-4b1d-8b2b-596259466f65
489984.937,4877884.7925,1908,WV052.00,CA,30,30,3.8,0.48,64,16.1,31,163,44.0540600001453,-69.1250299994449,WV,a7facac5-528c-4e33-86bf-fb746b97789c
489972.4578,4877579.3714,1909,WV053.00,CA,30,30,3.5,0.54,134,17.9,31,163,44.0513099997229,-69.1251799994773,WV,1f1eb68a-efa9-4d9e-b90b-bdf79f59b10b
490308.7047,4877446.6971,1910,WV054.00,R,30,30,6.4,0.61,120,39,31,163,44.0501200004488,-69.1209799997084,WV,45323fcc-cba4-4e3e-9973-7af26291c3d5
489731.5394,4876676.7509,1911,WV055.00,CA,30,30,3.7,0.5,76,16.8,31,163,44.0431800004016,-69.1281700005137,WV,19fb0742-f831-4682-b083-717b3eb7fddf
490975.6601,4877202.5105,1912,WV056.00,CA,30,30,3.9,0.41,38,13.3,31,163,44.0479299996132,-69.112649999997,WV,38694dcd-a115-4f67-bb6e-f8f0c9a19a29
491565.0322,4877018.4675,1913,WV057.00,R,30,30,8.1,0.7,480,65.1,31,163,44.0462799999108,-69.1052900001181,WV,2c098b97-b233-4971-a6cb-e91383fc8dcb
490982.7928,4876559.4119,1914,WV058.00,CA,30,30,3.2,0.45,108,12.2,31,163,44.0421399998302,-69.1125500000558,WV,d0ffa38b-234f-4bb7-a36d-f2545a68567a
491703.2001,4876041.9977,1915,WV059.00,A,30,30,2.8,0.4,60,9.3,31,163,44.0374899999062,-69.1035499996579,WV,19c325ac-329e-4c6f-b81b-204f4f5376ff
492217.7704,4876191.3141,1916,WV060.00,P,30,30,5.7,0.64,1560,38.1,31,163,44.0388400004489,-69.0971299996231,WV,b991f60c-bfa2-48ee-bccf-8c4f6a776322
492461.541,4876366.5199,1917,WV061.00,P,30,30,2.2,0.22,20,4.4,31,163,44.0404200003673,-69.0940899994646,WV,e421e0f3-7dd9-40d1-b502-f610b043daa1
493678.0242,4878316.7231,1920,WV062.50,P,30,30,3.3,0.43,100,12.1,31,163,44.0579899999142,-69.0789300000583,WV,3f8b3207-4889-4510-9d3d-225901a98197
493824.7745,4878503.1802,1921,WV063.00,P,30,30,4.6,0.62,940,29.3,31,163,44.059670000376,-69.07709999953,WV,accb0fe7-a72b-403d-a3ca-bdfa2efc8527
493664.9965,4878929.837,1922,WV064.00,P,30,30,7.1,0.63,320,46.7,31,163,44.0635100002437,-69.0791000000713,WV,dfc5e239-8b85-4a28-8f81-93ad14477d81
494133.3515,4878746.1399,1923,WV065.00,P,30,30,3.4,0.41,38,11.5,31,163,44.0618600001202,-69.0732500004177,WV,4d4d8e82-87d8-44b1-b910-e7ab4a266652
494670.1501,4873024.5421,1931,WV077.00,A,30,30,1.9,0,2,1.9,31,163,44.0103500002529,-69.0664900002045,WV,f884ebbb-4b84-4b15-bc7e-a031bf843d79
495214.149,4872625.3916,1932,WV078.00,A,30,30,1.9,0,2,1.9,31,163,44.0067599997125,-69.0597000005652,WV,4973411a-303a-41a1-b3c7-9ee04165b438
495026.8751,4871974.6717,1933,WV079.00,A,30,30,2.3,0.28,34,5.5,31,163,44.0008999996427,-69.0620299994902,WV,7aad496c-03a9-4a41-ac67-d7bff4099093
494069.4563,4870909.2101,1934,WV080.00,A,30,30,2.2,0.26,34,4.9,31,163,43.9913000001471,-69.0739600002129,WV,969d1699-2464-4ccb-ba9b-c6c5b7de6066
493603.556,4870058.8659,1935,WV081.00,A,30,30,1.9,0.08,5.5,2.5,31,163,43.9836399998388,-69.0797599998289,WV,8b41b0a2-3cc6-4bdb-ba95-2731c43bbfe9
484962.8306,4868841.1175,1937,WV083.00,A,30,30,1.9,0.08,4,2.5,31,163,43.9725499998627,-69.1874699995283,WV,bafdbf69-046c-48e1-ac4f-e1062b890435
485019.8406,4869221.9511,1938,WV084.00,A,30,30,2,0.11,8,2.8,31,163,43.9759800000393,-69.1867699996765,WV,131a9e98-cbee-4be0-8057-35e045e8567c
485388.4713,4869439.9308,1939,WV085.00,A,30,30,1.9,0.05,4,2.3,31,163,43.977950000255,-69.1821800003668,WV,84358c07-fd89-44e8-a9c4-5b732b0bfd56
487382.7419,4871329.5367,1940,WV086.00,A,30,30,2.6,0.27,22,5.9,31,163,43.9949999998385,-69.1573600001836,WV,c0db0408-0588-42c0-b9e4-af02cdcf61c4
487635.3639,4870928.1039,1941,WV087.00,A,30,30,2,0.08,4,2.5,31,163,43.9913900000159,-69.1542000000916,WV,5c72be38-4719-41d9-98f4-01bc80434d96
488575.3765,4870598.7631,1942,WV088.00,A,30,30,2.4,0.21,12,4.6,31,163,43.9884399996436,-69.1424699997273,WV,8f814fd8-43f6-4396-9bed-6056eb25f3fd
489472.8064,4870160.7776,1943,WV089.00,A,30,30,2.4,0.3,62,5.8,31,163,43.9845099997077,-69.1312700001785,WV,12ab9971-967b-4cfc-bf6d-9af11231451c
430767.9582,4858945.7425,1952,WL046.00,A,30,30,3.1,0.56,1060,16.4,31,163,43.8803600003881,-69.8617899999323,WL,2b07d3c0-1772-4b9a-bc21-52e94bb9cb74
430693.8622,4858466.6583,1953,WL046.50,A,30,30,2.4,0.23,12,4.9,31,163,43.8760399997047,-69.8626500002165,WL,1fbf0181-7ee4-418c-a152-75a6da8b20c2
431397.5122,4859145.813,1954,WL047.00,A,30,30,4.6,0.55,104,24.3,31,163,43.8822200000651,-69.8539800000331,WL,88cdb1e1-f7d0-4658-891c-0fbe691ac378
431586.5675,4858468.5097,1956,WL048.00,A,30,30,3.5,0.43,46,12.7,31,163,43.8761400001415,-69.8515400002819,WL,bfef8244-f3c2-4a1d-9d32-dc6d299bd734
430514.3161,4857970.905,1957,WL048.50,A,30,30,2.6,0.36,130,7.8,31,163,43.8715599996146,-69.8648200004965,WL,58829926-da2a-4c68-afc0-312074692d48
430412.031,4856797.8825,1958,WL049.00,A,30,30,2.2,0.18,8,3.9,31,163,43.8609899999628,-69.8659399997811,WL,6dac9ce2-467f-4d03-a5b8-a4fa7b82850e
430921.7511,4856582.6271,1959,WL050.00,A,30,30,2.7,0.33,38,7.4,31,163,43.859100000385,-69.8595700002854,WL,1d364fad-8427-4fd0-af16-487281965d38
430540.4363,4856395.5484,1960,WL051.00,A,30,30,2.4,0.27,24,5.4,31,163,43.8573799999421,-69.8642900005252,WL,59835a54-de7a-48c7-b190-a775601c1dd0
430302.4705,4856313.6209,1962,WL052.00,R,30,30,2.7,0.22,10,5.3,31,163,43.8566199999485,-69.8672399997319,WL,de4f5e6a-493e-432a-8afb-264b8c86ece6
430491.8723,4856209.4457,1963,WL053.00,R,30,30,3.3,0.49,154,14.4,31,163,43.8556999999738,-69.8648699998209,WL,eeb67fdc-3e28-4a62-801a-5589e1fd36eb
430349.9981,4855556.6837,1964,WL054.00,A,30,30,2.7,0.37,132,8.4,31,163,43.8498099996916,-69.8665499995299,WL,842c43e3-8ca1-4df8-a6e9-0d1a7673f3dd
430238.4222,4853502.921,1965,WL057.00,A,30,30,2.5,0.31,22,6.3,31,163,43.8313100001061,-69.8676700005622,WL,3a567d61-ad45-4bb9-a6d0-d48c6f1179b3
430411.3151,4853273.4016,1967,WL060.00,A,30,30,2.8,0.36,50,8.3,31,163,43.8292599995829,-69.8654900001648,WL,fa8d5b4c-f345-4ad6-b310-37bf470127e9
431472.1555,4853838.8769,1968,WL063.00,R,30,30,2.7,0.32,35,7.1,31,163,43.8344500003424,-69.8523700005119,WL,e1c71a4f-9ce4-4242-aec2-1c536b788fe9
431830.6257,4854060.6787,1969,WL066.00,A,30,30,2.5,0.24,20,5.1,31,163,43.8364800000479,-69.8479400003069,WL,3d8826ad-8164-4bf4-994c-2183390bd284
432026.6489,4854359.6902,1970,WL068.00,A,30,30,3.2,0.35,48,9.1,31,163,43.839190000211,-69.845539999526,WL,007f3807-82fa-4571-a7bb-5d4b6c0c68e0
431714.1168,4853519.8193,1972,WL070.00,A,30,30,3,0.4,120,9.9,31,163,43.8315999998686,-69.8493200000769,WL,645de78d-af6d-4082-83c7-c4ac8fc6bc5a
431829.206,4853137.6458,1973,WL071.00,R,30,30,4.1,0.68,1700,31.6,31,163,43.8281700001059,-69.8478399999204,WL,dc2788b3-f477-4dea-b3d5-11be0e9d4fd9
431280.3439,4851771.4959,1974,WL073.00,R,30,30,3.9,0.5,114,17.7,31,163,43.8158199995746,-69.8544900000351,WL,3f7a2184-5db0-4604-b1e0-e52fd57bd71d
430986.1777,4851093.6403,1976,WL075.00,R,30,30,5.5,0.72,560,46.8,31,163,43.8096899995632,-69.8580600003985,WL,4ada2ad3-0ca8-486b-bc6a-829be45c26d7
431883.2681,4851348.7612,1977,WL076.00,A,30,30,4.5,0.52,96,21.4,31,163,43.8120700002599,-69.846939999823,WL,1e017fd7-aa31-4959-8e9e-31d202c03dc8
431557.0412,4849817.0338,1978,WL077.00,A,30,30,4,0.57,220,22.3,31,163,43.7982499997058,-69.8508000000348,WL,4ff8e850-d5b2-4e96-ba8a-98bcb47c218d
429732.6303,4848319.8392,1979,WL079.00,A,30,30,3.1,0.53,300,15,31,163,43.7846000000635,-69.873280000556,WL,03fec463-b486-4d78-ba84-081b7e5a1401
430061.1114,4847874.2988,1981,WL081.00,P,30,30,7,0.9,1700,101.2,31,163,43.7806199998747,-69.8691399994664,WL,89f4bdd2-42a8-4647-ae52-6363a5121708
430490.2451,4846580.2153,1983,WL085.00,P,30,30,8.4,0.73,460,74,31,163,43.7690099996367,-69.8636400002613,WL,d2f06240-f135-441d-8e68-aef98c4923b3
430574.8781,4845972.8592,1984,WL087.00,R,30,30,3.8,0.54,124,19.5,31,163,43.7635499998263,-69.862510000458,WL,3208e0fd-8cb6-419f-87f3-1a8061d9b8d0
430693.1606,4845812.7903,1985,WL087.20,R,30,30,4.7,0.67,840,34.6,31,163,43.762120000226,-69.8610200002064,WL,11abd59e-f053-4da8-95ec-39b8ac55416b
430412.258,4844660.5287,1986,WL089.00,P,30,30,3.8,0.45,58,14.5,31,163,43.7517200002711,-69.8643599996211,WL,bb47c7b6-72f3-4600-a681-ae3d43241b6f
431090.737,4844088.1111,1989,WL095.50,P,30,30,4.1,0.64,580,28.1,31,163,43.746630000194,-69.8558600002359,WL,efb03a01-2055-4a6f-88a0-11de5d19962b
432153.6815,4844962.4834,1990,WL096.00,CA,30,30,4.4,0.54,260,22.4,31,163,43.7545999999914,-69.8427700006127,WL,cfae4037-a4ab-4a8b-90fa-eeaa4d19d1e5
432034.0323,4844045.1114,1991,WL097.00,A,30,30,2.5,0.35,84,7.2,31,163,43.7463300002109,-69.8441400001549,WL,273d5d04-f351-49d3-b196-e005b127c3a4
432213.0832,4843360.1796,1992,WL098.00,R,30,30,4.1,0.53,220,20.4,31,163,43.7401800002931,-69.8418300000628,WL,fe62824e-8c64-4109-b929-fc8a4825832e
431906.7265,4842538.0133,1993,WL099.00,A,30,30,2.9,0.33,33,8,31,163,43.7327499995581,-69.8455299998253,WL,8be2098b-293d-402c-b152-cf00fe7f8af3
432499.1814,4842186.5536,1994,WL101.00,CA,30,30,3.3,0.39,38,10.6,31,163,43.7296399997492,-69.838130000365,WL,7c9352e2-15c5-4b5d-a851-15ef2afa7d75
431628.5039,4841481.205,1995,WL101.80,A,30,30,3.9,0.46,40,15.8,31,163,43.7232099998819,-69.8488499994829,WL,8a5d20e5-a64f-4a3d-b251-bb9e36fb1eaf
431494.319,4841200.4509,1996,WL102.00,A,30,30,3.1,0.4,104,10.5,31,163,43.7206699996206,-69.8504800001545,WL,6c9c40f0-3f3e-4491-b425-07ef29a3a9ff
431584.4089,4840794.1052,1997,WL103.00,A,30,30,2.1,0.24,35,4.5,31,163,43.7170200001901,-69.849309999898,WL,2dd1303f-ccce-439c-bb2e-fcaa84ed24d2
432904.0521,4841598.2212,1999,WM001.00,A,30,30,3.9,0.45,62,15.4,31,163,43.7243800001331,-69.8330300005718,WM,4c8c0c3a-999c-4586-9e9d-ec7c553e9a34
436917.8384,4844736.8907,2001,WM003.00,A,30,30,2.5,0.32,46,6.6,31,163,43.7529899999908,-69.7835699999431,WM,9ae6302b-0046-4a78-9c8f-eb6aa8011cbc
436508.7167,4844809.6384,2002,WM004.00,CA,30,30,3.6,0.45,66,13.9,31,163,43.7536100002467,-69.788660000201,WM,d56a518d-7f8c-4b83-84ad-9247514af046
435994.9781,4844131.4459,2003,WM004.10,CA,30,30,3.5,0.47,100,14.4,31,163,43.7474599999005,-69.7949600005775,WM,18cbaca3-a495-411e-9e31-174f3cf579c8
435388.1695,4844497.1748,2005,WM004.50,CA,30,30,3.8,0.45,90,14.7,31,163,43.7506999998337,-69.8025400006004,WM,6c5334a6-6c6d-4d6d-a9bb-0f0984e1a387
435767.3899,4845833.0627,2006,WM004.80,CA,30,30,3.8,0.43,82,13.8,31,163,43.7627600000035,-69.7979900000698,WM,786509a2-0981-43d3-9718-28744798833c
436561.2699,4846102.0353,2007,WM005.00,CA,30,30,2.5,0.32,42,6.7,31,163,43.7652499997243,-69.7881599994588,WM,ba8be55c-fd1d-4cfb-92f8-c03d53b4f6c5
436576.179,4846738.3463,2008,WM006.00,CA,30,30,3.5,0.44,104,13.3,31,163,43.7709799997177,-69.7880499994583,WM,306ea4c0-7ded-433f-80c5-48e59169803f
436057.2623,4846427.8541,2009,WM006.50,CA,30,30,3.9,0.43,96,14.3,31,163,43.7681400003931,-69.7944600004807,WM,3aab50a6-d3bc-4007-b755-eb42915d35bf
436006.207,4847230.2987,2010,WM008.00,CA,30,30,4.4,0.51,124,20,31,163,43.7753600000646,-69.7951899997163,WM,fa8c06d5-4f97-412e-b8c4-75f5b6fea606
435430.9304,4848328.8198,2011,WM009.00,CA,30,30,5.1,0.56,160,27.2,31,163,43.7851999996186,-69.8024699999181,WM,1250cf93-1656-48eb-a802-6d9150a16de5
435502.5729,4849162.2959,2012,WM009.80,CA,30,30,5.7,0.49,106,24.6,31,163,43.7927100000945,-69.8016799998723,WM,a29f56d6-bf41-4223-9a67-787b043638cd
436140.2229,4849456.0526,2013,WM012.00,CA,30,30,3.4,0.45,128,13.4,31,163,43.7954100001366,-69.7937900003907,WM,6a7b0a15-128f-4f7b-a3cd-a31797b0c6d3
434923.0714,4851941.4779,2015,WM016.00,CA,30,30,4.6,0.51,122,20.8,31,163,43.8176800003711,-69.8092199999996,WM,a5685d0d-8e47-42d8-a2b4-330d613e8de1
434575.615,4853248.912,2016,WM017.20,CA,30,30,4.7,0.5,110,21.3,31,163,43.829419999555,-69.8137000001092,WM,6afc566e-858d-4533-afba-eafb280f3785
437241.6908,4850567.4314,2024,WM019.10,P,30,30,5.7,0.41,72,19.3,31,163,43.8055100001229,-69.7802299996314,WM,8ed17bf6-35f2-4865-a12e-76e606233d01
438232.1083,4845985.2689,2029,WM020.00,CA,30,30,3.8,0.42,86,13.2,31,163,43.7643399995956,-69.7673899994579,WM,5160995a-19f4-47b7-b442-66b25704de6d
438333.6298,4845995.4365,2030,WM022.00,CA,30,30,3.7,0.39,42,12,31,163,43.7644400003438,-69.7661299994865,WM,f12baef7-9cc5-46cf-88cb-0f8530ce7dce
439035.6819,4846799.8126,2031,WM023.00,CA,30,30,3.8,0.46,64,15,31,163,43.771739999702,-69.7574999998424,WM,eb221684-c45b-4e40-bcd7-3bffb47f499e
439392.1794,4846084.5842,2032,WM024.00,CA,30,30,3.8,0.4,56,12.5,31,163,43.7653299999133,-69.7529900005465,WM,97640455-f239-4b64-b96a-bd645f3129dd
437260.5025,4849063.3097,2033,WM026.00,CA,30,30,5,0.48,58,21.5,31,163,43.7919700000178,-69.7798199997009,WM,31143a72-1138-4ffa-a5da-bbf0c3a63a6d
437772.0031,4847660.0927,2034,WM026.90,R,30,30,6.1,0.54,460,30.8,31,163,43.7793800001184,-69.7732999995595,WM,0e49906c-93c4-4b7e-9228-9b0ca10dde9d
437837.2783,4847151.8773,2035,WM027.00,CA,30,30,5.2,0.37,31,16,31,163,43.77481000043,-69.7724300005751,WM,664a214b-ac4e-4102-9242-416c066a25d8
437734.066,4846441.9704,2036,WM028.00,CA,30,30,3.6,0.43,38,13.1,31,163,43.7684099995781,-69.7736299998607,WM,a332a11e-7c73-4ca0-92d8-5eae96590dac
439381.3492,4844981.7304,2046,WN001.00,P,30,30,2.1,0.13,6,3.1,31,163,43.7553999996162,-69.7529999996101,WN,ebce3fd0-d18d-45e1-bdb7-e77d197baf41
440386.1553,4846967.535,2047,WN002.00,A,30,30,2.7,0.34,48,7.5,31,163,43.7733600002069,-69.7407399994704,WN,699b0388-bef6-4456-bc99-e293a15003e2
441829.8316,4848232.1104,2048,WN003.00,A,30,30,4.2,0.57,220,23.1,31,163,43.7848599997384,-69.7229399995542,WN,50f4f299-b673-4331-bb18-ee7763711b0a
442213.4556,4851729.7819,2049,WN004.00,A,30,30,3.5,0.41,54,12.2,31,163,43.816379999616,-69.7185500002338,WN,6f6afe7d-4e3e-4ea3-a4bb-ae29b6e1347d
441663.1134,4855463.3197,2053,WN013.00,CA,30,30,3.5,0.43,56,12.6,31,163,43.8499500002966,-69.7258000004682,WN,8ab1ff99-2e09-4772-9332-9ad8933fcc3e
440939.2411,4856319.4288,2054,WN013.50,CA,30,30,2.6,0.26,16,5.8,31,163,43.8576000000885,-69.7348999999403,WN,7727d698-dcc1-4c08-8b53-49f2c3780292
441348.0289,4856193.6268,2056,WN014.50,CA,30,30,2.7,0.29,24,6.5,31,163,43.8564999998259,-69.7297999996847,WN,c8b8168c-a2a3-4fa6-b673-9a496ec042df
441008.4641,4856874.1849,2057,WN015.50,A,30,30,2.9,0.37,52,8.8,31,163,43.8625999997406,-69.7341000004653,WN,6eb62988-8706-4382-8674-52f8dbf7032c
440596.5911,4854400.9009,2058,WN016.00,A,30,30,2.7,0.42,280,9.7,31,163,43.8403000001203,-69.7389499997724,WN,3e69ae1f-fd15-48a9-ac9d-d6af9edd265d
440086.4426,4852656.0634,2059,WN018.00,A,30,30,3.1,0.36,92,9.1,31,163,43.8245499997093,-69.7451000004171,WN,64a3623b-cb9c-43e8-8695-5406f1070fc7
439811.5873,4850451.5104,2061,WN020.00,A,30,30,3.5,0.35,40,10,31,163,43.8046799995778,-69.7482700002675,WN,1cb81b2a-bccc-4453-84bf-2fef4e7a2363
439512.202,4850170.9862,2062,WN021.00,A,30,30,3.5,0.34,46,10,31,163,43.8021299996419,-69.751959999686,WN,fb50ffcb-3950-4c43-bca8-760882e13a61
440030.5749,4849846.406,2063,WN022.00,A,30,30,2.9,0.34,78,8.3,31,163,43.7992500001489,-69.7454799996971,WN,3b62213f-13fb-4a3a-ac3f-04f3d2907302
443213.3079,4857018.253,2064,WN027.00,P,30,30,2.1,0.13,8,3.1,31,163,43.8640700003861,-69.7066799995906,WN,a97ef4ea-9e71-4c95-8454-081b8d6117cc
442679.2246,4855845.4585,2065,WN027.20,A,30,30,2.1,0.13,6,3.1,31,163,43.8534699998756,-69.7132000000605,WN,8fd2bb17-bee4-401b-9565-5b5621f6bb54
441815.4711,4858174.4112,2066,WN027.30,R,30,30,3.8,0.42,152,13.6,31,163,43.8743700001842,-69.724200000567,WN,cf6317f5-e1d8-44a7-9ab2-fc2cfe478e8c
441319.5266,4858789.684,2067,WN027.50,P,30,30,4.6,0.6,960,27.7,31,163,43.8798700001989,-69.7304400001737,WN,f41a78ee-fe9b-4afd-afe0-b517567a2b6a
443494.4292,4858417.6056,2068,WN028.00,P,30,30,3.4,0.44,48,12.7,31,163,43.8766900003402,-69.7033299994367,WN,92acc257-38b7-417a-aaa4-7cf6252d9429
