OBJECTID,Station,Class,Count_,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area,GlobalID,x,y
143,EG020.50,A,30,3.1,0.42,44.0,11.1,31,163,7/15/2019 0:00,44.43437086,-68.38720018,EG,4abea630-3863-4a5d-abf5-5affaf3948d6,548770.8435,4920301.892
144,EG021.00,A,30,2.5,0.27,22.0,5.8,31,163,7/15/2019 0:00,44.42952086,-68.37732018,EG,e72aaf3a-62bb-43eb-89b2-1dacd6166669,549561.2613,4919769.107
145,EG023.00,A,30,3.1,0.6,1520.0,18.5,31,163,7/15/2019 0:00,44.42201086,-68.36623019,EG,73f48115-21b3-4b07-8787-24601f74b507,550450.4128,4918941.7
146,EG024.00,A,30,4.4,0.46,40.0,17.5,31,163,7/15/2019 0:00,44.40347087,-68.34980019,EG,5b13917d-3b46-4a75-8907-85e94f40a9fa,551774.6574,4916892.609
147,EG025.00,A,30,3.1,0.48,280.0,13.3,31,163,3/31/2021 0:00,44.38773087,-68.36099019,EG,07103cc8-4fa5-4d42-a285-9332f6325e90,550897.2522,4915137.263
148,EG026.00,A,30,2.0,0.09,4.0,2.6,31,163,7/15/2019 0:00,44.39198087,-68.37390019,EG,5353c6dc-f8f4-46ed-9c5c-ab597cf8ef8b,549865.3589,4915601.393
149,EG027.00,A,30,2.7,0.28,22.0,6.2,31,163,7/15/2019 0:00,44.36258087,-68.39273018,EG,8369af3a-9ed0-4899-9cf7-c2bf8d7202d6,548389.8611,4912324.487
150,EG028.00,A,30,2.1,0.16,8.0,3.4,31,163,7/15/2019 0:00,44.34762088,-68.40703018,EG,b09b934f-aa19-4bb3-9f9b-7dfa78abebad,547262.3982,4910654.462
151,EG029.00,A,30,3.0,0.57,560.0,16.9,31,163,7/15/2019 0:00,44.34275088,-68.41649018,EG,fac21093-0d45-4a7f-99c1-345af4ca7cf4,546512.2435,4910108.117
152,EG030.80,A,30,2.2,0.23,26.0,4.5,31,163,5/24/2017 0:00,44.33953088,-68.40793018,EG,03f5a7b6-3663-4528-9447-c898febfc8a2,547197.1546,4909755.35
153,EG031.00,A,30,3.7,0.54,92.0,18.7,31,163,3/13/2018 0:00,44.34148088,-68.40118018,EG,e90e763d-397e-4e8b-99a1-addc6a34f9bd,547733.6525,4909975.854
154,EG032.00,A,30,2.7,0.38,34.0,8.5,31,163,8/13/2019 0:00,44.31441088,-68.42259018,EG,a88c01ae-b3fe-4745-b1d4-04a6a02bb5c9,546048.173,4906956.828
155,EG033.00,A,30,3.1,0.44,88.0,11.4,31,163,8/13/2019 0:00,44.28261089,-68.40826018,EG,ad3448a8-78e3-420d-b356-12a3ddadf66f,547216.4625,4903432.828
156,EG033.90,A,30,3.2,0.47,130.0,13.0,31,163,1/6/2020 0:00,44.25956089,-68.39716019,EG,ab0404f4-b29f-4d83-9d91-9a3821c295bd,548120.9655,4900879.036
157,EG035.00,A,30,4.1,0.52,58.0,19.5,31,163,2/12/2020 0:00,44.25555089,-68.37918019,EG,91a32cd2-9b77-487a-9e69-ea4040682e43,549559.5667,4900444.33
158,EG036.00,A,30,2.4,0.28,42.0,5.7,31,163,8/13/2019 0:00,44.24658089,-68.3761302,EG,0ac63491-adf2-4209-bded-a3da5df7ba28,549810.6164,4899449.852
159,EH003.00,A,30,2.5,0.26,25.5,5.6,31,163,8/13/2019 0:00,44.26660089,-68.29897022,EH,98f10912-8ff8-4b45-a8fc-54de0c288899,555952.194,4901723.235
160,EH012.20,A,30,2.4,0.4,280.0,7.9,31,163,5/22/2019 0:00,44.27843089,-68.30472022,EH,8be7bb42-00a0-42c2-98c2-91d76ae40be4,555482.13,4903033.329
161,EH012.40,A,30,2.1,0.23,36.0,4.1,31,163,5/22/2019 0:00,44.28318089,-68.30046022,EH,7c881a68-68de-484c-85a9-f4f25a032b7d,555817.5734,4903563.817
162,EH023.70,A,30,3.2,0.44,66.0,12.1,31,163,8/13/2019 0:00,44.29394088,-68.31489021,EH,f6f87d5b-a129-46f2-9f95-3c32e7bfcace,554656.1965,4904749.255
163,EH024.00,A,30,2.7,0.49,740.0,11.8,31,163,2/20/2020 0:00,44.29902088,-68.31691021,EH,0097451c-3e4f-4c08-9ec0-aeb0a8772ded,554490.348,4905312.166
164,EH027.00,A,30,2.7,0.36,84.0,8.1,31,163,8/13/2019 0:00,44.33974088,-68.32027021,EH,966967b7-47b0-4e9b-bb5f-8fd0f319c635,554184.829,4909832.881
165,EH030.00,A,30,3.1,0.56,1700.0,16.9,31,163,12/9/2019 0:00,44.35749087,-68.3291402,EH,0bfed017-7943-450f-aa8f-a7a97d80aed9,553461.6169,4911798.634
166,EH031.00,A,30,4.7,0.56,150.0,25.2,31,163,11/4/2019 0:00,44.35512087,-68.3363302,EH,4abea4e5-519a-4089-a8c2-e362bccb31a5,552890.7687,4911530.721
167,EH035.00,A,30,3.7,0.42,84.0,12.9,31,163,12/9/2019 0:00,44.36886087,-68.3287802,EH,61c7a341-fdd4-4f9e-b29e-cb8ca4331257,553479.9605,4913061.792
168,EH039.00,A,30,2.7,0.32,60.0,7.2,31,163,11/4/2019 0:00,44.36358087,-68.31033021,EH,7dc66103-73ab-4f64-9e3b-cfee133390d5,554954.9163,4912487.524
169,EH040.00,A,30,2.9,0.45,100.0,11.1,31,163,11/4/2019 0:00,44.34301087,-68.30269021,EH,91e7b04f-f8f7-4ad6-bd74-10e2158cddb0,555583.1346,4910207.866
170,EH045.00,A,30,2.2,0.2,16.0,4.1,31,163,2/17/2021 0:00,44.29963088,-68.30474022,EH,08cfa830-3280-4101-a33c-928edd30831e,555460.5805,4905388.077
171,EH047.00,A,30,3.3,0.63,1700.0,21.7,31,163,8/6/2019 0:00,44.29001088,-68.29335022,EH,2a2f311e-7c9a-4ebc-9eef-e18942245116,556378.3606,4904327.311
172,EH047.20,A,30,2.9,0.51,340.0,13.3,31,163,7/10/2019 0:00,44.28816088,-68.29168022,EH,249e5d1d-ab48-45c3-9730-1a0e26ae3132,556513.3716,4904122.973
173,EH050.00,A,30,2.2,0.19,12.0,4.1,31,163,1/2/2019 0:00,44.28997088,-68.28146022,EH,c7072bb9-1696-4ad1-8cf2-21ba91b430a6,557327.0156,4904331.107
174,EH052.00,A,30,4.0,0.66,1700.0,28.9,31,163,7/10/2019 0:00,44.29465088,-68.28399022,EH,c9e1ea50-bba4-47d1-b5d0-cdacdcfe8aa9,557120.6287,4904849.167
175,EH055.00,A,30,3.6,0.51,200.0,16.4,31,163,1/8/2019 0:00,44.30166088,-68.28328022,EH,26efd8f8-e2e7-41a3-aab9-ddd4551f3716,557170.4673,4905628.289
176,EH065.00,A,30,2.7,0.4,96.0,9.0,31,163,7/10/2019 0:00,44.29179088,-68.23739024,EH,20ee2254-43f9-4014-903e-5e06fc067648,560841.1627,4904564.997
177,EH068.00,A,30,3.1,0.6,1020.0,18.6,31,163,7/10/2019 0:00,44.31582088,-68.19795025,EH,af6f61dd-345a-4a49-b2f6-f31d8577d7df,563961.5997,4907264.109
178,EH072.00,A,30,2.4,0.48,860.0,10.2,31,163,5/22/2019 0:00,44.25983089,-68.24107024,EH,547088f3-7d51-4a54-ac13-685d451da014,560580.3992,4901012.368
179,EH073.00,A,30,1.9,0.05,3.6,2.2,31,163,5/22/2019 0:00,44.25427089,-68.27345023,EH,6342531a-bbf7-4e9f-9999-60e97ce1043f,558001.1781,4900371.417
180,EH075.00,A,30,2.0,0.16,13.0,3.3,31,163,5/22/2019 0:00,44.25119089,-68.26000023,EH,3b1a68b4-f097-4725-ba5e-5608b96514fe,559077.9894,4900038.902
181,EH077.00,A,30,1.9,0.05,4.0,2.3,31,163,5/22/2019 0:00,44.25872089,-68.26956023,EH,f88e5ec1-b751-46a6-be69-68a983fa9159,558307.3232,4900868.447
182,EI001.00,A,30,3.6,0.6,1160.0,21.5,31,163,7/10/2019 0:00,44.34260087,-68.17790026,EI,6ca5e5cc-3d52-4112-98e6-b8e4eb031835,565530.7167,4910254.517
183,EI008.00,A,30,3.5,0.43,35.0,12.5,31,163,7/10/2019 0:00,44.39148086,-68.20377024,EI,0eb62bdb-db10-4d29-bbd5-c1550b1abd85,563415.818,4915663.516
184,EI009.00,A,30,2.2,0.18,10.0,3.8,31,163,3/3/2014 0:00,44.39265086,-68.21004024,EI,155f2e96-dbd6-4359-89cf-d4b4eb38bd01,562915.1889,4915788.639
185,EI023.70,A,30,2.2,0.2,16.0,4.0,31,163,7/10/2019 0:00,44.41887086,-68.24511023,EI,18394eb9-608c-4953-81a7-8f8f0d3ceb4c,560095.2356,4918674.706
186,EI024.00,A,30,2.1,0.19,11.0,3.8,31,163,5/29/2019 0:00,44.42815086,-68.24422023,EI,e36ae056-82db-4ccd-80af-08fc56dcb559,560156.569,4919706.147
187,EI029.00,A,30,2.0,0.09,4.0,2.7,31,163,7/10/2019 0:00,44.43941086,-68.27159022,EI,ca146b5d-deb1-4f4c-94eb-3aeb479c2e5e,557966.9096,4920937.115
188,EI031.00,A,30,2.9,0.43,80.0,10.5,31,163,5/29/2019 0:00,44.43187086,-68.28445022,EI,34c92a92-3625-44ac-b541-d91a4d4a1f0f,556950.8321,4920090.569
189,EI033.00,A,30,1.9,0.05,4.0,2.3,31,163,5/29/2019 0:00,44.43240086,-68.29323021,EI,9fa08f38-a355-4210-a260-e987e54bbf24,556251.5202,4920143.367
190,EI034.00,A,30,3.3,0.55,840.0,16.9,31,163,7/10/2019 0:00,44.44596086,-68.3191002,EI,f02eb2f9-0ed7-40ac-9b8a-d682319d7f7c,554180.003,4921632.109
191,EI034.20,A,30,4.3,0.55,240.0,22.3,31,163,5/29/2019 0:00,44.42744086,-68.3323702,EI,21f217de-a4c2-462f-bdfa-a25c21162e2d,553140.8756,4919566.271
192,EI034.30,A,30,4.1,0.6,180.0,25.1,31,163,8/6/2019 0:00,44.42210086,-68.3379402,EI,d163898d-e669-4cc3-b52a-8124f4023424,552702.3216,4918969.522
193,EI034.70,A,30,3.0,0.4,90.0,10.0,31,163,8/6/2019 0:00,44.42215086,-68.3411302,EI,b21979a2-f95f-4767-94eb-76c559f69ecb,552448.3413,4918973.027
194,EI036.00,A,30,3.5,0.67,1380.0,25.7,31,163,7/15/2019 0:00,44.43221086,-68.36614019,EI,e31b234e-b8d0-42d4-8163-49810e74c9b8,550448.8029,4920074.734
195,EI037.00,A,30,2.9,0.32,31.0,7.5,31,163,4/10/2019 0:00,44.44242086,-68.35756019,EI,cc18168a-7776-4954-8bed-d7c00b0f8147,551122.7809,4921214.149
196,EI039.00,A,30,2.8,0.41,150.0,9.5,31,163,4/10/2019 0:00,44.46724085,-68.35653019,EI,c2507e34-bf9b-444f-9630-da8b2ae21347,551183.0591,4923971.719
197,EI040.00,A,30,2.5,0.31,22.0,6.2,31,163,4/10/2019 0:00,44.46173085,-68.3258202,EI,420ca958-a841-4ce9-b1ba-97745b53f43e,553630.8488,4923379.362
198,EI041.00,A,30,1.9,0.0,2.0,1.9,31,163,4/10/2019 0:00,44.45355085,-68.27976022,EI,03726aba-922d-4a49-aed6-37925421d7f9,557302.9138,4922501.984
199,EI042.00,A,30,2.2,0.21,15.0,4.2,31,163,4/10/2019 0:00,44.47065085,-68.28160021,EI,ecf312dc-ffc8-4137-9fbc-b1c9d7d42489,557139.8395,4924400.113
200,EI042.10,A,30,2.0,0.14,12.0,3.1,31,163,4/10/2019 0:00,44.47200085,-68.27111022,EI,e1a72a27-d78b-49a4-b9ab-50c44d173298,557972.8537,4924557.45
201,EI043.00,A,30,2.2,0.23,26.0,4.4,31,163,4/10/2019 0:00,44.50011085,-68.28215021,EI,b43236ee-0a92-4a94-ae65-1459c0389e27,557067.3635,4927672.07
202,EI044.00,A,30,2.9,0.25,11.0,6.3,31,163,4/10/2019 0:00,44.50549085,-68.30128021,EI,6adf9d70-a248-4426-8d67-8351e7213ca8,555541.4642,4928256.491
203,EI045.00,A,30,3.2,0.4,86.0,10.8,31,163,3/19/2019 0:00,44.50660085,-68.3246102,EI,d98ca88e-ee5e-48fb-9cbe-03834f963ffb,553685.935,4928364.198
204,EI046.00,A,30,2.7,0.26,11.0,6.1,31,163,4/10/2019 0:00,44.51740084,-68.3096402,EI,3d245a94-a56a-4c22-b2ca-bb22399ac635,554865.7493,4929573.782
205,EI047.60,A,30,3.3,0.36,46.0,9.7,31,163,4/10/2019 0:00,44.53329084,-68.3186602,EI,82d86805-065d-41f9-b038-cc046563efec,554134.1735,4931332.797
206,EI050.80,A,30,2.6,0.37,160.0,7.9,31,163,4/10/2019 0:00,44.51651084,-68.26961022,EI,89d80538-f67a-4be2-b913-9aeb099f57eb,558047.9847,4929502.578
207,EI051.00,A,30,3.8,0.63,1700.0,25.0,31,163,4/10/2019 0:00,44.50903084,-68.25654022,EI,3ddeb624-fe2d-421c-bdeb-4e0fd07e1a8c,559094.2869,4928681.083
208,EI054.00,A,30,2.1,0.33,130.0,5.8,31,163,4/10/2019 0:00,44.48370085,-68.25276022,EI,f9bae0c5-3da5-4259-994a-cf5f70ca4a86,559420.4615,4925870.226
209,EI058.00,A,30,2.0,0.13,11.0,3.0,31,163,4/10/2019 0:00,44.46756085,-68.23392023,EI,965660fd-46ef-4a63-a8b8-8ad4d75680c9,560935.4133,4924091.303
210,EI061.00,A,30,2.1,0.19,20.0,3.7,31,163,4/10/2019 0:00,44.47147085,-68.22698023,EI,8a1eceaa-dddd-4563-9e40-764d91b933ca,561483.3293,4924530.809
211,EI064.00,A,30,3.5,0.57,160.0,19.5,31,163,4/10/2019 0:00,44.49415085,-68.22617023,EI,1e5aae9a-34b1-424c-865b-9c8b12d15c07,561523.9118,4927050.653
212,EI065.00,A,30,2.3,0.26,24.0,5.2,31,163,4/10/2019 0:00,44.49358085,-68.22373023,EI,ca448b40-f10b-4bd7-b708-a2e30856b340,561718.5072,4926989.178
213,EI069.00,A,30,1.9,0.11,8.0,2.7,31,163,5/29/2019 0:00,44.51990084,-68.22111023,EI,bbbb472a-b9d0-4bcc-8b06-8337bae57890,561898.9529,4929914.729
214,EI070.10,A,30,2.6,0.32,44.0,6.8,31,163,5/29/2019 0:00,44.53101084,-68.24675022,EI,a69dc4d1-6c49-4d4a-a0ee-c4ca30084419,559849.944,4931129.705
215,EI070.15,A,30,2.5,0.23,16.0,5.0,31,163,5/29/2019 0:00,44.53778084,-68.26049022,EI,5b19b26e-98e4-46fa-90e9-cb7ed22a5695,558751.4153,4931871.731
216,EI070.20,A,30,4.0,0.66,1500.0,29.0,31,163,8/5/2019 0:00,44.53340084,-68.26820022,EI,ece72fcb-cce4-4573-bcf5-b31efc296892,558143.2413,4931379.692
217,EI070.40,A,30,2.4,0.24,22.0,5.0,31,163,8/19/2019 0:00,44.54200084,-68.27034021,EI,95d4b928-5b7e-434c-bc63-79f3a4052890,557964.6801,4932333.445
218,EI070.41,A,30,2.6,0.41,108.0,8.8,31,163,8/19/2019 0:00,44.54363084,-68.27082021,EI,bd8afac4-128e-46e0-9995-4dffa76feb41,557924.9322,4932514.163
219,EI070.48,A,30,4.3,0.49,46.0,18.4,31,163,5/29/2019 0:00,44.56106084,-68.29308021,EI,c6339e44-9e2b-4ed3-bbbc-5cfb9dd56285,556139.8712,4934434.719
220,EI070.49,A,30,4.7,0.45,98.0,17.9,31,163,7/10/2019 0:00,44.56290083,-68.29169021,EI,7e883fde-ccf9-4909-8e5c-271b8f865aef,556248.4848,4934640.061
221,EI070.52,A,30,5.3,0.5,60.0,23.5,31,163,5/29/2019 0:00,44.56423083,-68.29095021,EI,0ad7aa71-1e56-4c12-87cf-7c7693f40344,556305.9669,4934788.306
222,EI070.70,R,30,5.4,0.63,760.0,35.5,31,163,5/29/2019 0:00,44.57435083,-68.26865021,EI,a40f4472-7e05-4028-9149-ddbe4338ce45,558066.751,4935928.046
223,EI070.82,A,30,2.6,0.24,11.0,5.4,31,163,1/11/2017 0:00,44.57369083,-68.26477021,EI,b153f9d2-f387-40f5-8676-c5186a0063b7,558375.4706,4935857.501
224,EI070.90,A,30,3.6,0.4,44.0,12.2,31,163,5/29/2019 0:00,44.57519083,-68.26215022,EI,4fd804ae-3633-4347-be3d-ad14bd3a23c5,558581.9864,4936025.997
225,EI071.00,A,30,3.1,0.34,22.0,8.6,31,163,3/20/2017 0:00,44.57866083,-68.26070022,EI,50669201-9dfe-4c64-8368-a06eec570dec,558693.6191,4936412.483
226,EI071.50,A,30,4.96,0.49,70.0,20.9,31,163,4/25/2018 0:00,44.58784083,-68.24807022,EI,ad294339-fc7f-4eca-9365-204051ad4b66,559686.9317,4937441.35
227,EI072.50,A,30,2.7,0.35,94.0,7.8,31,163,4/1/2020 0:00,44.57942083,-68.24226022,EI,01d96506-6040-4b01-a5b5-9518713e8d12,560156.8031,4936510.328
228,EI073.00,A,30,4.4,0.57,148.0,23.8,31,163,5/29/2019 0:00,44.58369083,-68.23238022,EI,41bda8d7-a7dc-485c-a561-905a69967237,560936.7141,4936991.965
229,EI074.00,A,30,5.9,0.54,48.0,29.2,31,163,5/29/2019 0:00,44.57156083,-68.21948023,EI,1449be46-f66b-44b9-882d-d3049c2c86d4,561973.6518,4935654.286
230,EI074.20,A,30,6.6,0.5,48.0,29.7,31,163,12/10/2019 0:00,44.57098083,-68.22560023,EI,b9807d5f-736e-48ad-ac94-e2b0142a9733,561488.3316,4935585.233
231,EI075.00,A,30,2.8,0.3,32.0,7.0,31,163,5/29/2019 0:00,44.56902083,-68.25000022,EI,e529105f-a053-42d6-99c7-c728ec5a45be,559552.9393,4935349.43
232,EI075.60,A,30,3.0,0.36,26.0,9.1,31,163,1/11/2017 0:00,44.54641084,-68.24703022,EI,5bc70f4c-f719-4781-bbbf-ffd06de784e9,559811.928,4932840.108
233,EI075.90,A,30,2.2,0.19,18.0,3.9,31,163,7/10/2019 0:00,44.52934084,-68.23249023,EI,869f9dc8-0eee-4670-82ce-7ee2c66075b3,560984.725,4930954.75
234,EI082.00,A,30,2.7,0.41,90.0,9.5,31,163,5/29/2019 0:00,44.52038084,-68.20196024,EI,1efbc0ae-ec31-4154-85e8-74fc82edc367,563420.2983,4929982.732
235,EI084.00,A,30,2.3,0.24,16.0,4.8,31,163,5/29/2019 0:00,44.51523084,-68.18667024,EI,69affd9c-fbbe-4e82-9f22-e9d702c81218,564641.091,4929422.661
236,EI086.00,A,30,2.4,0.27,35.0,5.5,31,163,5/29/2019 0:00,44.49263084,-68.19615024,EI,3ebcd451-8bd9-486a-83bf-e221a5db4e4a,563912.3366,4926904.847
237,EI087.00,A,30,2.4,0.28,20.0,5.6,31,163,5/29/2019 0:00,44.48433085,-68.18624025,EI,6c65e2f7-4e60-4de5-8903-699f97e49b03,564709.4363,4925990.699
238,EI089.00,A,30,1.9,0.1,7.3,2.7,31,163,5/29/2019 0:00,44.47669085,-68.18080025,EI,b97d0117-55d8-4012-beb9-889c4a445d88,565150.5227,4925146.387
239,EI091.00,A,30,2.1,0.18,13.0,3.7,31,163,11/5/2019 0:00,44.47091085,-68.18994025,EI,59b6b862-74bf-4a2a-821f-b0f10df0f7e8,564429.9823,4924497.119
240,EI093.00,A,30,2.0,0.09,4.0,2.7,31,163,11/5/2019 0:00,44.47143085,-68.18146025,EI,43d8a8d5-c052-4d92-a5ff-4af86a529d9c,565103.8814,4924561.595
241,EI096.00,A,30,2.0,0.14,10.0,3.1,31,163,11/5/2019 0:00,44.47253085,-68.16364025,EI,06eb44cb-39bf-4991-9ab8-188bdf658185,566519.9758,4924698.121
242,EI098.00,A,30,4.0,0.51,180.0,18.6,31,163,5/28/2019 0:00,44.50064084,-68.15462026,EI,4946e6c2-6741-4e8d-a7c4-5f28c6627965,567205.0981,4927827.886
243,EI105.00,A,30,3.3,0.47,128.0,13.6,31,163,5/28/2019 0:00,44.43264085,-68.11653027,EI,6714395d-387e-4514-bfc5-678d00f37169,570314.7304,4920306.663
244,EI106.00,A,30,3.1,0.6,320.0,18.5,31,163,5/28/2019 0:00,44.41330086,-68.10916028,EI,897151fe-c87b-4023-8712-bea73fc5a5a4,570924.6849,4918164.805
245,EI107.00,A,30,2.6,0.3,30.0,6.4,31,163,5/28/2019 0:00,44.39473086,-68.10193028,EI,7b9a882b-2887-43fc-b737-cf846e8dfe08,571522.9303,4916108.414
246,EI108.00,A,30,2.0,0.07,4.0,2.5,31,163,5/28/2019 0:00,44.37165086,-68.09042028,EI,391435d8-3d0e-4ca5-9dbf-41b4ef5b8180,572468.0652,4913554.906
247,EI109.00,A,30,2.7,0.28,20.0,6.3,31,163,5/28/2019 0:00,44.38980086,-68.09354028,EI,d50e803f-1f81-4955-8f3d-ec99ee7c341a,572197.1783,4915568.172
248,EI110.70,A,30,3.0,0.41,88.0,10.6,31,163,5/28/2019 0:00,44.38329086,-68.07548029,EI,11663afb-c465-49b6-bb80-ece85e88e738,573643.7754,4914861.149
249,EI111.00,A,30,2.9,0.48,380.0,12.1,31,163,5/28/2019 0:00,44.37465086,-68.07168029,EI,18c096ee-f519-4f1d-aa17-a9326f7f4725,573957.3457,4913904.88
250,EI112.00,A,30,2.2,0.28,48.0,5.2,31,163,5/28/2019 0:00,44.34429087,-68.06472029,EI,341b71c6-238e-4f1b-b993-a44e886630f0,574550.3259,4910538.946
251,EI113.00,A,30,2.0,0.14,10.0,3.1,31,163,4/17/2019 0:00,44.33610087,-68.0565103,EI,9bbe7996-b080-4273-9c17-e52ddf6f8219,575215.2098,4909636.743
252,EJ002.00,A,30,2.5,0.32,56.0,6.6,31,163,5/28/2019 0:00,44.36526086,-68.0380103,EJ,45168414-3f46-463d-8903-42ec6cf47069,576652.018,4912892.831
253,EJ003.00,A,30,2.8,0.33,24.0,7.7,31,163,5/28/2019 0:00,44.37343086,-68.0327103,EJ,057009de-9db5-425d-8e7c-b87d3174b999,577063.6122,4913805.289
254,EJ004.00,A,30,3.3,0.38,35.0,10.2,31,163,6/11/2019 0:00,44.38261086,-68.0330203,EJ,8bd1bcea-1ad8-47b7-9516-0b598992e1c9,577026.8777,4914824.67
255,EJ006.00,A,30,4.1,0.59,154.0,24.0,31,163,2/3/2020 0:00,44.38567086,-68.0377603,EJ,72d7291b-0a96-4f4f-98a0-4cc1fa804849,576645.3089,4915160.115
256,EJ008.00,A,30,3.1,0.41,88.0,10.9,31,163,6/11/2019 0:00,44.38572086,-68.0335403,EJ,87d624fd-8327-4751-a26e-8a58e9e21cb2,576981.3798,4915169.627
257,EJ009.00,A,30,2.2,0.24,29.0,4.6,31,163,5/28/2019 0:00,44.38352086,-68.01934031,EJ,47e2f439-46c9-43ee-996e-ba3b48e6f4e8,578115.3798,4914938.705
258,EJ014.00,A,30,3.8,0.52,120.0,18.2,31,163,1/13/2020 0:00,44.40693086,-68.02181031,EJ,b80348c3-b70e-4e3d-9a0e-4ae5928acac1,577887.5683,4917536.638
259,EJ015.00,A,30,2.2,0.2,16.0,4.1,31,163,4/17/2019 0:00,44.40444086,-68.01499031,EJ,9901f571-6f50-480a-b8de-17a5270696c4,578433.9338,4917266.569
260,EJ016.00,A,30,2.6,0.38,78.0,8.3,31,163,4/17/2019 0:00,44.41340085,-68.00982031,EJ,feb1e8ad-cc2b-4c50-8661-e19b39bcde94,578833.5721,4918266.777
261,EJ022.00,A,30,1.9,0.05,3.6,2.2,31,163,3/19/2019 0:00,44.40186085,-67.96480032,EJ,795d229b-723e-4af5-a0a4-6bb1b17e101d,582434.0733,4917029.298
262,EJ023.00,A,30,3.8,0.47,96.0,15.5,31,163,12/14/2020 0:00,44.41262085,-67.97403032,EJ,937740ba-642d-49a5-9371-863640275290,581684.0995,4918215.226
263,EJ024.00,A,30,2.0,0.12,6.0,3.0,31,163,3/19/2019 0:00,44.44202085,-67.98226032,EJ,1d57a272-d8ae-4f09-8f86-99627866a09f,580988.2449,4921472.696
264,EJ024.20,A,30,2.1,0.13,8.0,3.1,31,163,3/19/2019 0:00,44.45499085,-68.00416031,EJ,b4603fcb-3395-4d9f-87d4-122477639cb0,579227.9783,4922891.92
265,EJ024.70,A,30,2.8,0.35,44.0,8.1,31,163,3/19/2019 0:00,44.44699085,-68.01416031,EJ,eda67db6-4994-47e9-bb38-c1a6e3a9f78f,578443.0956,4921993.668
266,EJ024.90,R,30,6.4,0.61,480.0,39.8,31,163,3/19/2019 0:00,44.47773084,-68.0278903,EJ,6314aaf6-be99-44a7-b553-effcb461fafa,577310.0181,4925395.106
267,EJ025.50,A,30,6.2,0.45,48.0,24.0,31,163,4/17/2019 0:00,44.48109084,-68.0219003,EJ,a52eaab4-ecc4-442e-9ea9-ad2edb7c2a5b,577781.9276,4925774.007
268,EJ026.00,A,30,2.9,0.28,18.0,6.7,31,163,4/17/2019 0:00,44.46564084,-67.99061031,EJ,c31e4c92-01d2-4ef4-8105-55ad6ddcff5d,580291.4057,4924088.104
269,EJ027.00,A,30,2.2,0.2,9.1,4.2,31,163,4/17/2019 0:00,44.47823084,-67.98295031,EJ,24add22a-b6ed-4d59-9a0c-1d0008ccdf12,580883.3253,4925494.116
270,EJ027.902,A,30,4.1,0.41,44.0,14.1,31,163,4/17/2019 0:00,44.49696084,-67.98007032,EJ,f66e0b2d-6f9a-4f0f-8997-a91540ce737f,581086.4095,4927577.453
271,EJ028.70,A,30,4.2,0.4,35.0,14.0,31,163,4/17/2019 0:00,44.50333084,-67.98495031,EJ,10135116-da05-4e39-b317-4c30a36b8ee2,580689.6523,4928280.19
272,EJ029.40,A,30,4.2,0.48,98.0,17.5,31,163,4/17/2019 0:00,44.50066084,-67.97752032,EJ,127c9bc9-0086-471f-9a87-6ad895608711,581283.9987,4927990.974
273,EJ030.00,R,30,10.8,0.51,100.0,49.5,31,163,4/17/2019 0:00,44.50404084,-67.97007032,EJ,cef1d63e-273e-4565-bb18-7e9b2358cf60,581871.5209,4928373.853
274,EJ030.50,A,30,3.7,0.45,124.0,14.7,31,163,4/17/2019 0:00,44.49665084,-67.97133032,EJ,ce1b09ce-a33a-4c5c-b268-c686adb667d2,581781.6912,4927551.726
275,EJ030.90,A,30,3.1,0.35,46.0,8.9,31,163,4/17/2019 0:00,44.49149084,-67.97125032,EJ,6aa9f76f-3211-4105-a4ea-08110760604c,581795.2645,4926978.645
276,EJ031.00,A,30,3.0,0.34,24.0,8.4,31,163,4/17/2019 0:00,44.49252084,-67.96650032,EJ,a1d05a29-78d0-4b72-8d6c-ecfdcf5a1a30,582171.4884,4927097.819
277,EJ031.50,A,30,2.9,0.33,32.0,7.7,31,163,4/17/2019 0:00,44.48852084,-67.96715032,EJ,a9e270e7-9ecc-4aa3-ad08-154164f7f3f1,582125.4216,4926652.855
278,EJ033.00,A,30,1.9,0.09,6.0,2.5,31,163,4/17/2019 0:00,44.43997085,-67.95675033,EJ,d2659ce3-edd6-4b4b-9544-f06e5ea9bc1e,583021.1508,4921270.556
279,EJ034.00,A,30,1.9,0.0,2.0,1.9,31,163,4/17/2019 0:00,44.42455085,-67.95158033,EJ,31baa78f-c1a9-490b-88d4-783927f1ee46,583454.5205,4919563.013
280,EK002.00,A,30,2.8,0.41,80.0,9.9,31,163,5/21/2019 0:00,44.43680085,-67.92967034,EK,7e360e49-ca78-4142-8456-1418374eac5d,585180.7705,4920946.276
281,EK003.00,A,30,3.4,0.47,126.0,14.0,31,163,5/21/2019 0:00,44.45045085,-67.93311033,EK,b35a7a09-10d7-4d84-9267-f630e19151fe,584887.2311,4922458.9
282,EK003.10,A,30,2.8,0.43,108.0,10.0,31,163,5/21/2019 0:00,44.44933084,-67.92919033,EK,49a1bd38-07fd-4b80-a66a-c368dd99266f,585200.7555,4922338.568
283,EK003.80,A,30,3.4,0.48,160.0,14.6,31,163,5/21/2019 0:00,44.47568084,-67.93282033,EK,74e7dbdd-a90f-4c04-a8d6-b447fc4dd0c5,584873.7386,4925261.679
